統一編號,公司名稱,公司地址,實收資本額,公司狀態,產製日期
85007567,萬達穎國際有限公司,臺北市松山區八德路4段389巷9號,0,核准設立,2020-04-01 02:36:38.997
85007623,誠我有限公司,臺北市中山區林森北路85巷2-1號3樓,0,核准設立,2020-04-01 02:36:38.997
85007671,晁雲資訊股份有限公司,臺北市中山區長安東路2段81號8樓之3,9500000,核准設立,2020-04-01 02:36:38.997
85007855,吉貝克資訊科技有限公司,臺北市松山區復興北路191號13樓,0,核准設立,2020-04-01 02:36:38.997
85007911,啟博有限公司,臺北市內湖區金莊路26號6樓之5,0,核准設立,2020-04-01 02:36:38.997
85008186,培英行銷科技股份有限公司,臺北市中正區開封街1段37號5樓,100000,核准設立,2020-04-01 02:36:38.997
85009256,華台整合物流有限公司,高雄市小港區店北路23之3號9樓,0,核准設立,2020-04-01 02:36:38.997
85009360,藍柏格國際有限公司,高雄市小港區廠邊二路116號1樓,0,核准設立,2020-04-01 02:36:38.997
85009447,太盟整合行銷有限公司,高雄市新興區民主路65號,0,核准設立,2020-04-01 02:36:38.997
85010079,杉民系統有限公司,高雄市鼓山區裕興路15號4樓,0,核准設立,2020-04-01 02:36:38.997
85010303,杉霖系統有限公司,高雄市鼓山區裕興路15號4樓,0,核准設立,2020-04-01 02:36:38.997
85010508,芳蕾股份有限公司,高雄市苓雅區英義街64號1樓,3000000,核准設立,2020-04-01 02:36:38.997
85011062,羽鈦國際有限公司,新北市林口區忠孝一路76號,0,核准設立,2020-04-01 02:36:38.997
85011491,參壹陸捌有限公司,新北市中和區自立路99巷22弄4號2樓,0,核准設立,2020-04-01 02:36:38.997
85011507,豐禾智匯股份有限公司,新北市樹林區太元街34號(1樓),4000000,核准設立,2020-04-01 02:36:38.997
85011540,豐快智廚科技股份有限公司,臺北市萬華區西寧南路269號,13500000,核准設立,2020-04-01 02:36:38.997
85012554,浩亞有限公司,新北市中和區中山路2段274號(2樓),0,核准設立,2020-04-01 02:36:38.997
85012581,搞點氏數位有限公司,新北市汐止區明峰街167號5樓,0,核准設立,2020-04-01 02:36:38.997
85012668,安寶行銷有限公司,新北市中和區中山路3段120之13號2樓,0,核准設立,2020-04-01 02:36:38.997
85012843,銳思科技工程顧問股份有限公司,新北市中和區板南路663號8樓,5000000,核准設立,2020-04-01 02:36:38.997
85012870,聚龍德數位國際有限公司,新北市三重區仁賢街46號(1樓),0,核准設立,2020-04-01 02:36:38.997
85013054,擎天數位科技股份有限公司,新北市三重區重新路4段101之23號10樓,4500000,核准設立,2020-04-01 02:36:38.997
85013266,鑫辰全球貿易有限公司,臺南市東區東光里東寧路201巷130號1樓,0,解散,2020-04-01 02:36:38.997
85013499,光動能能源股份有限公司,臺北市大安區辛亥路2段171巷6弄4號15樓,100000,核准設立,2020-04-01 02:36:38.997
85013771,方居浩斯科技股份有限公司,臺北市中山區建國北路2段92號12樓,1000000,核准設立,2020-04-01 02:36:38.997
85014032,時尚醫學科技有限公司,臺北市文山區景文街42號3樓,0,核准設立,2020-04-01 02:36:38.997
85014080,開心卡有限公司,臺北市內湖區瑞湖街88號8樓,0,核准設立,2020-04-01 02:36:38.997
85014259,開山里科技股份有限公司,臺北市松山區敦化北路170號3樓,500000,核准設立,2020-04-01 02:36:38.997
85014271,瑞乘科技股份有限公司,臺北市大安區忠孝東路4段169號12樓之1,1000000,核准設立,2020-04-01 02:36:38.997
85014390,彼利數位資訊股份有限公司,臺北市中正區和平西路1段15號3樓,10000000,核准設立,2020-04-01 02:36:38.997
85014672,視視創新有限公司,臺北市信義區基隆路2段149之49號11樓之9,0,核准設立,2020-04-01 02:36:38.997
85014737,炎凰生醫科技股份有限公司,臺北市內湖區行愛路77巷65號4樓,6200000,核准設立,2020-04-01 02:36:38.997
85014770,欣沛公關顧問股份有限公司,臺北市信義區東興路49號6樓,600000,核准設立,2020-04-01 02:36:38.997
85015010,優勢文創行銷有限公司,臺北市士林區克強路10巷9弄17號4樓,0,核准設立,2020-04-01 02:36:38.997
85016046,板點有限公司,臺北市內湖區瑞湖街88號8樓,0,核准設立,2020-04-01 02:36:38.997
85016088,未來敘事工場股份有限公司,臺北市大安區信義路4段170號3樓,1000000,核准設立,2020-04-01 02:36:38.997
85016637,易點企業管理顧問有限公司,臺北市松山區民權東路3段178號8樓,0,核准設立,2020-04-01 02:36:38.997
85016778,恩基知識力科技有限公司,臺北市中山區松江路54號9樓之2,0,核准設立,2020-04-01 02:36:38.997
85016904,西東心旅文創有限公司,臺北市北投區永興路1段32巷1弄4號2樓,0,核准設立,2020-04-01 02:36:38.997
85017137,雲樁科技股份有限公司,臺北市中山區龍江路397巷28號4樓,1200000,核准設立,2020-04-01 02:36:38.997
85017306,搬家通股份有限公司,臺北市松山區南京東路5段66巷18號1樓,200000,核准設立,2020-04-01 02:36:38.997
85018059,冠晨有限公司,臺北市信義區虎林街239號,0,核准設立,2020-04-01 02:36:38.997
85018190,沐沺空間設計有限公司,新北市新莊區中華路2段240號3樓,0,核准設立,2020-04-01 02:36:38.997
85018641,先見者品牌行銷整合有限公司,新北市三重區重新路1段84號(3樓),0,核准設立,2020-04-01 02:36:38.997
85018712,福爾摩璽有限公司,新北市汐止區青山路17號地下一層,0,核准設立,2020-04-01 02:36:38.997
85019000,帶我走網路平台有限公司,新北市板橋區民權路202巷2弄7號2樓,0,核准設立,2020-04-01 02:36:38.997
85019368,客旅寶有限公司,新北市新店區民權路108號10樓,0,核准設立,2020-04-01 02:36:38.997
85019819,百家成投資有限公司,臺中市南區福順里建國南路二段57號9樓,0,核准設立,2020-04-01 02:36:38.997
85020463,台中貿易有限公司,臺中市潭子區福仁里大新路61號1樓,0,核准設立,2020-04-01 02:36:38.997
85021337,勝豫資訊科技有限公司,高雄市前金區七賢二路389號12樓,0,核准設立,2020-04-01 02:36:38.997
85021364,高鑫國際開發有限公司,高雄市大寮區溪寮路96之6號,0,核准設立,2020-04-01 02:36:38.997
85021414,沃得米特科技有限公司,高雄市鹽埕區七賢二路468號4樓,0,核准設立,2020-04-01 02:36:38.997
85022125,展晨數位科技股份有限公司,臺南市永康區中華路459巷3號5樓之6,1000000,核准設立,2020-04-01 02:36:38.997
85022764,季世科技有限公司,臺南市永康區塩行里中正七街43號1樓,0,核准設立,2020-04-01 02:36:38.997
85023102,巴士遊資訊科技股份有限公司,臺北市中山區松江路293-511號,400000,核准設立,2020-04-01 02:36:38.997
85023124,圖策科技股份有限公司,臺北市松山區光復南路65號12樓,100000,核准設立,2020-04-01 02:36:38.997
85023264,翔發國際事業有限公司,臺北市士林區福港街110巷1弄7號2樓,0,核准設立,2020-04-01 02:36:38.997
85023449,加密鏈科技股份有限公司,臺北市大同區民權西路136號10樓之5,3500000,核准設立,2020-04-01 02:36:38.997
85023715,瑞盈科技有限公司,臺北市中正區忠孝西路1段72號2樓之1,0,核准設立,2020-04-01 02:36:38.997
85023779,峰樺國際有限公司,臺北市中正區重慶南路1段57號6樓之14,0,核准設立,2020-04-01 02:36:38.997
85024334,艾量子科技有限公司,臺北市信義區吳興街269巷1弄2號3樓,0,核准設立,2020-04-01 02:36:38.997
85024405,馬可波羅科技股份有限公司,臺北市中山區復興南路1段36-10號11樓,2000000,核准設立,2020-04-01 02:36:38.997
85024545,翔正電子材料有限公司,臺北市內湖區陽光街345巷14號4樓,0,核准設立,2020-04-01 02:36:38.997
85024550,揪車行動大車隊股份有限公司,臺北市大安區忠孝東路4段270號8樓,5000000,核准設立,2020-04-01 02:36:38.997
85024566,勢必得有限公司,臺北市大安區復興南路2段84號15樓之3,0,核准設立,2020-04-01 02:36:38.997
85024622,凱睿網路科技有限公司,臺北市士林區福港街244巷9號2樓,0,核准設立,2020-04-01 02:36:38.997
85024637,益康通股份有限公司,臺北市中山區長春路172號8樓之8,5000000,核准設立,2020-04-01 02:36:38.997
85024643,金市科技有限公司,臺北市大同區延平北路1段104號5樓,0,核准設立,2020-04-01 02:36:38.997
85024691,亞洲鑽石交易股份有限公司,臺北市大同區重慶北路1段96號,1680000,核准設立,2020-04-01 02:36:38.997
85024881,元富資產管理股份有限公司,臺北市士林區德行東路109巷16號2樓,1000000,核准設立,2020-04-01 02:36:38.997
85025827,區塊寶資訊有限公司,臺中市西屯區潮洋里市政北二路236號21樓之1,0,核准設立,2020-04-01 02:36:38.997
85026163,鑫綠數位有限公司,臺中市西屯區何厝里何厝里何厝東二街23號9樓之3,0,核准設立,2020-04-01 02:36:38.997
85026261,麥利達有限公司,臺中市北區文心路四段208之1號7樓之2,0,解散,2020-04-01 02:36:38.997
85026451,邁可林有限公司,臺中市北區賴興里文心路四段200號9樓之8,0,核准設立,2020-04-01 02:36:38.997
85026804,弼証國際智權有限公司,臺中市大雅區二和里雅潭路四段728號5樓,0,核准設立,2020-04-01 02:36:38.997
85027108,昇達國際實業有限公司,新北市三重區六張街194巷2弄3號(1樓),0,核准設立,2020-04-01 02:36:38.997
85027233,萬眾雲科技股份有限公司,新北市板橋區民族路167號,150000,核准設立,2020-04-01 02:36:38.997
85027563,皇家閎田有限公司,新北市土城區中央路4段279巷10號12樓,0,核准設立,2020-04-01 02:36:38.997
85027705,蕎羽包包資訊有限公司,新北市中和區中山路2段152號4樓,0,核准設立,2020-04-01 02:36:38.997
85027873,京泰科技有限公司,臺北市萬華區國興路84號6樓之1,0,核准設立,2020-04-01 02:36:38.997
85027894,富立茲國際股份有限公司,臺北市中山區松江路39號7樓,500000,核准設立,2020-04-01 02:36:38.997
85028021,好鈞有限公司,新北市三重區重新路2段46之8號3樓,0,核准設立,2020-04-01 02:36:38.997
85028113,法拉地科技股份有限公司,臺北市中山區吉林路150號8樓,5600000,核准設立,2020-04-01 02:36:38.997
85028140,極客空間科技有限公司,臺北市中山區樂群二路189號4樓之2,0,核准設立,2020-04-01 02:36:38.997
85028649,豪盈區塊鍊益智遊戲有限公司,臺北市松山區南京東路4段55之1號10樓,0,核准設立,2020-04-01 02:36:38.997
85029099,羅賓斯科技股份有限公司,臺北市松山區民權東路3段181號3樓,1000000,核准設立,2020-04-01 02:36:38.997
85029231,窩設計有限公司,臺北市信義區莊敬路217號3樓,0,核准設立,2020-04-01 02:36:38.997
85029324,迅智網路有限公司,臺北市中山區民權東路1段45號4樓之1,0,核准設立,2020-04-01 02:36:38.997
85029458,百村企業有限公司,臺北市大安區瑞安街180巷3號,0,核准設立,2020-04-01 02:36:38.997
85029540,新傳媒顧問國際有限公司,臺北市中山區吉林路24號3樓之6,0,核准設立,2020-04-01 02:36:38.997
85029838,智勝顧問有限公司,臺北市大安區忠孝東路4段270號17樓,0,核准設立,2020-04-01 02:36:38.997
85029909,十二派科技有限公司,臺北市中正區杭州南路1段6巷6號,0,核准設立,2020-04-01 02:36:38.997
85029979,台灣動力軟件有限公司,臺北市中正區金山北路1號6樓之3,0,核准設立,2020-04-01 02:36:38.997
85030027,揪好購有限公司,臺北市松山區南京東路5段50號3樓之1,0,核准設立,2020-04-01 02:36:38.997
85030238,澤厚有限公司,臺北市大安區市民大道4段126號1樓,0,核准設立,2020-04-01 02:36:38.997
85030589,享樂遊區塊鏈股份有限公司,臺南市永康區塩行路239之10號,3000000,核准設立,2020-04-01 02:36:38.997
85031216,賀鶴企業有限公司,臺南市歸仁區中山路二段265號1樓,0,核准設立,2020-04-01 02:36:38.997
85031784,泰鼎電子商務科技股份有限公司,臺南市永康區網寮里永大一路229號2樓,500000,核准設立,2020-04-01 02:36:38.997
85032405,輝寶管理顧問有限公司,桃園市楊梅區三民里三民路43巷134號8樓,0,核准設立,2020-04-01 02:36:38.997
85032518,我的教練國際有限公司,桃園市中壢區新明里中山路536號（3樓）,0,核准設立,2020-04-01 02:36:38.997
85033087,台航國際物流有限公司,桃園市中壢區中央里裕民街26之1號11樓,0,核准設立,2020-04-01 02:36:38.997
85033404,潮緣娛樂有限公司,高雄市三民區九如二路583號8樓之2,0,核准設立,2020-04-01 02:36:38.997
85033468,公信科技股份有限公司,高雄市三民區博愛一路391號7樓之1,3000000,核准設立,2020-04-01 02:36:38.997
85033740,淞棠國際股份有限公司,高雄市左營區重景街60號2樓,1000000,核准設立,2020-04-01 02:36:38.997
85034500,歐緹威企業有限公司,高雄市苓雅區正義路308巷106弄7號,0,核准設立,2020-04-01 02:36:38.997
85034831,大瑟科技有限公司,高雄市鼓山區裕興路15號4樓,0,核准設立,2020-04-01 02:36:38.997
85034889,仁倵科技有限公司,高雄市前鎮區一心二路33號5樓,0,核准設立,2020-04-01 02:36:38.997
85035043,大術科技有限公司,高雄市鳳山區自由路101之1號,0,核准設立,2020-04-01 02:36:38.997
85035368,酷囉文創有限公司,高雄市前鎮區一心一路243號12樓之2,0,核准設立,2020-04-01 02:36:38.997
85035769,聚合創意科技有限公司,新北市新莊區天祥街41巷3號,0,核准設立,2020-04-01 02:36:38.997
85036492,竹盛整合設計有限公司,新北市永和區永貞路79號,0,核准設立,2020-04-01 02:36:38.997
85036649,義連開發工程有限公司,新北市三重區長壽街190號4樓,0,核准設立,2020-04-01 02:36:38.997
85037302,淘百貨國際有限公司,新北市三重區光復路2段80號7樓之3,0,核准設立,2020-04-01 02:36:38.997
85037350,阿里國際物流有限公司,新北市新店區寶宏路15號,0,核准設立,2020-04-01 02:36:38.997
85037507,貨多多股份有限公司,新北市新莊區新樹路272之2號,25000000,核准設立,2020-04-01 02:36:38.997
85038581,無止境有限公司,屏東縣屏東市空翔里洛陽街52號1樓,0,核准設立,2020-04-01 02:36:38.997
85038978,柏克萊資產顧問有限公司,嘉義市東區興安里大業街127巷41號一樓,0,核准設立,2020-04-01 02:36:38.997
85039168,匠盟資訊有限公司,苗栗縣竹南鎮海口里19鄰保福路425號1樓,0,核准設立,2020-04-01 02:36:38.997
85039738,精璽創新整合行銷有限公司,雲林縣臺西鄉臺西村12鄰中山路118號1樓,0,核准設立,2020-04-01 02:36:38.997
85040382,邦迪資訊顧問服務有限公司,新竹市北區經國路二段100號8樓,0,解散,2020-04-01 02:36:38.997
85040518,天農糧倉生技股份有限公司,新北市板橋區民生路1段3號11樓,5000000,核准設立,2020-04-01 02:36:38.997
85041164,佰億科技有限公司,臺北市內湖區內湖路1段320號4樓,0,核准設立,2020-04-01 02:36:38.997
85041805,潤豐股份有限公司,臺南市永康區六合里中華路425號4樓之17,500000,核准設立,2020-04-01 02:36:38.997
85042494,眾誠資訊股份有限公司,臺南市永康區中華里21鄰中華路12號10樓之4,5000000,核准設立,2020-04-01 02:36:38.997
85043016,淺野草堂整合行銷有限公司,新北市中和區連城路152號4樓之3,0,核准設立,2020-04-01 02:36:38.997
85043091,海科國際開發有限公司,新北市新莊區中安街9號4樓,0,核准設立,2020-04-01 02:36:38.997
85043233,弦律有限公司,新北市中和區自治街2號,0,核准設立,2020-04-01 02:36:38.997
85043347,博羽資訊有限公司,新北市板橋區三民路2段37號23樓之1,0,核准設立,2020-04-01 02:36:38.997
85043557,洛特科技有限公司,新北市板橋區三民路2段31號4樓,0,核准設立,2020-04-01 02:36:38.997
85043769,睿凡影像有限公司,新北市八里區龍米路2段33號4樓,0,核准設立,2020-04-01 02:36:38.997
85043803,昱錦有限公司,新北市新店區安祥路73巷33號5樓,0,核准設立,2020-04-01 02:36:38.997
85043894,易事有限公司,新北市永和區保生路1號21樓之1,0,核准設立,2020-04-01 02:36:38.997
85044155,鉑鋐科技有限公司,新北市中和區建八路2號7樓之2,0,核准設立,2020-04-01 02:36:38.997
85044850,顯信科技有限公司,臺北市信義區松德路159號20樓之1,0,核准設立,2020-04-01 02:36:38.997
85044893,詠韻文創股份有限公司,新北市板橋區區運路82號3樓,200000,核准設立,2020-04-01 02:36:38.997
85044970,酷沛物聯科技股份有限公司,新北市林口區公園路203號4樓之1至之2,3000000,解散,2020-04-01 02:36:38.997
85045555,騎士運動事業有限公司,臺北市松山區南京東路4段1號2樓,0,核准設立,2020-04-01 02:36:38.997
85045632,豐沺國際有限公司,臺北市士林區天母西路41巷1弄8號,0,核准設立,2020-04-01 02:36:38.997
85045730,優備多股份有限公司,臺北市松山區南京東路3段287號2樓,200000,核准設立,2020-04-01 02:36:38.997
85045788,招財寶國際有限公司,臺北市北投區中和街507巷1號5樓之1,0,核准設立,2020-04-01 02:36:38.997
85046111,栗子科技文創有限公司,臺北市內湖區文湖街2-1號9樓,0,核准設立,2020-04-01 02:36:38.997
85046442,樸龍股份有限公司,臺北市內湖區洲子街114號4樓,50000,核准設立,2020-04-01 02:36:38.997
85046772,奧創娛樂股份有限公司,臺北市內湖區新明路108號10樓,1300000,核准設立,2020-04-01 02:36:38.997
85046999,傑霖通訊器材有限公司,臺北市士林區德行西路40號1樓,0,核准設立,2020-04-01 02:36:38.997
85047131,升仁科技有限公司,臺北市大同區延平北路1段104號5樓,0,核准設立,2020-04-01 02:36:38.997
85047189,艾麗鎂股份有限公司,臺北市信義區忠孝東路5段510號15樓,1000000,核准設立,2020-04-01 02:36:38.997
85047322,享狩數據科技股份有限公司,臺北市大安區和平東路2段365號6樓,400000,核准設立,2020-04-01 02:36:38.997
85048075,阿爾可科技有限公司,高雄市鳳山區八德路201號B1,0,核准設立,2020-04-01 02:36:38.997
85048743,景緹廣告有限公司,高雄市前金區中華四路349號3樓,0,核准設立,2020-04-01 02:36:38.997
85049320,鼎航商務科技有限公司,臺中市西區臺灣大道二段186號9樓之1,0,核准設立,2020-04-01 02:36:38.997
85049623,國眾國際有限公司,臺中市西屯區惠來里文心路三段13之7號,0,解散,2020-04-01 02:36:38.997
85049671,昕融國際貿易有限公司,臺中市南屯區新富路238之5號1樓,0,核准設立,2020-04-01 02:36:38.997
85049911,樂夠科技有限公司,臺中市南屯區溝墘里大業路241號3樓之1,0,核准設立,2020-04-01 02:36:38.997
85049969,和昌國際有限公司,臺中市西屯區惠來里文心路三段13-7號,0,核准設立,2020-04-01 02:36:38.997
85050304,科娜有限公司,臺南市中西區保安里海安路一段190巷10號2樓,0,核准設立,2020-04-01 02:36:38.997
85050557,正喬資訊科技有限公司,臺南市安南區溪墘里安寧街23巷31號1樓,0,核准設立,2020-04-01 02:36:38.997
85051161,弘貴資訊有限公司,臺南市永康區中興里中華路198-3號5樓,0,核准設立,2020-04-01 02:36:38.997
85051232,台南三立保安人力派遣股份有限公司,臺南市永康區塩興里中正北路19巷1號11樓之2,100000,核准設立,2020-04-01 02:36:38.997
85051438,贏商管理顧問有限公司,臺南市東區小東里小東路246號23樓之5,0,核准設立,2020-04-01 02:36:38.997
85052675,奇美拉娛樂有限公司,臺中市北區錦南街3號1樓,0,核准設立,2020-04-01 02:36:38.997
85052680,巧棠網路科技有限公司,臺中市北區健行里民權路559號3樓之1,0,核准設立,2020-04-01 02:36:38.997
85052719,榮成國際有限公司,臺中市西屯區惠來里文心路三段13之7號,0,解散,2020-04-01 02:36:38.997
85052730,躍將國際有限公司,臺中市西屯區潮洋里朝富路213號10樓之1,0,核准設立,2020-04-01 02:36:38.997
85053127,協雲科技股份有限公司,臺中市西屯區惠來里市政北七路98號4樓之2,25000000,核准設立,2020-04-01 02:36:38.997
85053442,尼庫網路科技有限公司,臺中市南屯區大同里大墩路188號4樓,0,核准設立,2020-04-01 02:36:38.997
85053512,夢精靈數位有限公司,臺中市豐原區田心路一段52號3樓,0,核准設立,2020-04-01 02:36:38.997
85053702,京洺食品股份有限公司,高雄市左營區大順一路91號9樓之3,1000000,核准設立,2020-04-01 02:36:38.997
85053772,品克邦國際有限公司,臺中市南屯區向上南路一段163號5樓之17,0,核准設立,2020-04-01 02:36:38.997
85053787,滿地富全球有限公司,臺中市新社區永源里13鄰井新街63號,0,核准設立,2020-04-01 02:36:38.997
85053999,灃興國際有限公司,臺中市南屯區大墩四街321號地下一層,0,核准設立,2020-04-01 02:36:38.997
85054391,科帆演藝傳媒有限公司,臺中市西屯區潮洋里市政北二路236號14樓之1,0,核准設立,2020-04-01 02:36:38.997
85055862,格程科技有限公司,新竹縣竹北市勝利八街一段383號9樓,0,核准設立,2020-04-01 02:36:38.997
85056052,正向有限公司,苗栗縣苗栗市上苗里站前1號15樓之4,0,解散,2020-04-01 02:36:38.997
85056335,香港商聯銷有限公司,新北市中和區中山路二段33號10樓之6,0,核准登記,2020-04-01 02:36:38.997
85057257,慈進聯合顧問有限公司,嘉義市西區獅子里南京路92號1樓,0,解散,2020-04-01 02:36:38.997
85057931,多益不動產有限公司,臺中市北區錦平里五權路322號11樓之7,0,核准設立,2020-04-01 02:36:38.997
85057947,東瑋科技有限公司,臺中市西屯區逢甲里寶慶街18巷27號7樓,0,核准設立,2020-04-01 02:36:38.997
85058299,共創共享科技有限公司,臺中市中區繼光街64號2樓,0,核准設立,2020-04-01 02:36:38.997
85058328,智慧昀股份有限公司,臺中市南屯區保安七街30號,1000000,核准設立,2020-04-01 02:36:38.997
85059467,曜美來健康管理顧問股份有限公司,臺中市北區頂厝里進化北路238號10樓之3,1000000,核准設立,2020-04-01 02:36:38.997
85059516,冠宇數位科技有限公司,臺中市西區民龍里民權路239號11樓,0,核准設立,2020-04-01 02:36:38.997
85059699,臻愛嚴選全球電商有限公司,臺中市龍井區忠和里中央路三段51號7樓,0,核准設立,2020-04-01 02:36:38.997
85059712,森園餐飲有限公司,臺中市龍井區新興路東興巷2號2樓3樓、4號2樓3樓,0,核准設立,2020-04-01 02:36:38.997
85059733,璟尚網路科技有限公司,臺中市北區健行里民權路559號3樓之1,0,核准設立,2020-04-01 02:36:38.997
85060507,鑫支付有限公司,高雄市新興區興華路19號2樓,0,核准設立,2020-04-01 02:36:38.997
85061858,德力邦管理顧問有限公司,花蓮縣花蓮市主農里中原路443號2樓,0,核准設立,2020-04-01 02:36:38.997
85061864,香港商串串創意有限公司,臺北市中正區羅斯福路三段162號二樓,0,核准登記,2020-04-01 02:36:38.997
85062239,知語顧問有限公司,新竹市北區湳中里武陵路179巷10號2樓之4,0,核准設立,2020-04-01 02:36:38.997
85062456,台灣啟文國際教育事業有限公司,嘉義市東區芳草里10鄰彌陀路225巷51號,0,核准設立,2020-04-01 02:36:38.997
85062842,霍普娛樂資訊股份有限公司,南投縣埔里鎮蜈蚣里中山路一段208之1號,50000,核准設立,2020-04-01 02:36:38.997
85063286,捷娛科技有限公司,臺北市大安區復興南路2段236號9樓之1,0,核准設立,2020-04-01 02:36:38.997
85063292,網盈科技控股有限公司,臺北市中山區松江路185號11樓之1,0,核准設立,2020-04-01 02:36:38.997
85063510,曜榮有限公司,臺北市中山區長安東路2段169之6號12樓之2,0,核准設立,2020-04-01 02:36:38.997
85063693,一月有限公司,臺北市南港區南港路3段16巷7號12樓,0,核准設立,2020-04-01 02:36:38.997
85063997,橙城有限公司,南投縣竹山鎮竹山里祖師街32號,0,核准設立,2020-04-01 02:36:38.997
85064145,有漾設計創意有限公司,臺北市中山區民生東路3段2號7樓,0,核准設立,2020-04-01 02:36:38.997
85064216,名欣科技有限公司,南投縣水里鄉玉峰村仁愛路6-2號1樓,0,核准設立,2020-04-01 02:36:38.997
85064594,岸賀有限公司,新竹縣竹北市竹仁里四維街12-1號1樓,0,核准設立,2020-04-01 02:36:38.997
85064975,香港商泥巴娛樂有限公司,臺北市大安區信義路4段279號12樓,0,核准登記,2020-04-01 02:36:38.997
85065284,新加坡商萊姆科技股份有限公司,臺北市信義區信義路五段7號37樓,0,核准登記,2020-04-01 02:36:38.997
85066565,雷霆興業有限公司,新北市汐止區新台五路1段79號3樓之11,0,核准設立,2020-04-01 02:36:38.997
85066609,威康智能健康科技股份有限公司,新北市汐止區大同路1段306號2樓,3000000,核准設立,2020-04-01 02:36:38.997
85066615,平溪創生股份有限公司,新北市平溪區頂寮子5號,1000000,核准設立,2020-04-01 02:36:38.997
85067109,爹地愛股份有限公司,新北市三重區重新路2段46之8號3樓(4樓),300000,解散,2020-04-01 02:36:38.997
85067494,冠達國際開發有限公司,新北市三重區重新路1段84號,0,核准設立,2020-04-01 02:36:38.997
85067760,瑞杉國際貿易有限公司,新北市新店區頂城三街138巷1弄10號,0,核准設立,2020-04-01 02:36:38.997
85067924,凱曼投資有限公司,臺北市大同區民族西路187巷35號3樓,0,核准設立,2020-04-01 02:36:38.997
85068022,中承科技有限公司,臺北市信義區莊敬路325巷60號3樓,0,核准設立,2020-04-01 02:36:38.997
85068199,亞宙數位金融科技股份有限公司,臺北市大安區仁愛路4段107號7樓,80000000,核准設立,2020-04-01 02:36:38.997
85068521,百利韋資訊科技股份有限公司,臺北市信義區松隆路62號,2000000,核准設立,2020-04-01 02:36:38.997
85068661,粉紅泡泡有限公司,臺北市中山區南京東路1段25號6樓之3,0,核准設立,2020-04-01 02:36:38.997
85068846,台灣財金科技股份有限公司,臺北市內湖區成功路4段309號,5100000,核准設立,2020-04-01 02:36:38.997
85068894,合肥企業股份有限公司,臺北市中山區北安路554巷41號,3000000,核准設立,2020-04-01 02:36:38.997
85069198,好順有限公司,臺北市中山區民生東路1段87號10樓之1,0,核准設立,2020-04-01 02:36:38.997
85069845,匯登東方企業有限公司,臺北市大安區忠孝東路4段166號11樓之3,0,核准設立,2020-04-01 02:36:38.997
85069866,卡庫股份有限公司,臺北市大安區敦化南路2段77號3樓之5,8000000,核准設立,2020-04-01 02:36:38.997
85070287,翔桀有限公司,桃園市桃園區東埔里正康二街223號(1樓),0,核准設立,2020-04-01 02:36:38.997
85070842,尊佑天甫科技有限公司,桃園市桃園區大有路556號7樓,0,核准設立,2020-04-01 02:36:38.997
85070955,海翼國際開發有限公司,桃園市蘆竹區錦中里南崁路一段83號7樓之4,0,核准設立,2020-04-01 02:36:38.997
85071363,自在網路行銷有限公司,桃園市桃園區大業里春日路658巷1號7樓之6,0,核准設立,2020-04-01 02:36:38.997
85071384,寶博有限公司,桃園市桃園區同安里藝文一街86之6號十七樓,0,核准設立,2020-04-01 02:36:38.997
85071862,眾赫資訊股份有限公司,桃園市中壢區明德路60號5樓,1000000,核准設立,2020-04-01 02:36:38.997
85071949,頂寶有限公司,桃園市桃園區永安里力行路7號11樓之1,0,核准設立,2020-04-01 02:36:38.997
85072383,四丁股份有限公司,臺中市南屯區惠中里文心路一段324號11樓之1,1500000,核准設立,2020-04-01 02:36:38.997
85072428,育品樂國際有限公司,臺中市北區文心路四段182號18樓之10,0,核准設立,2020-04-01 02:36:38.997
85072996,理查資訊科技有限公司,高雄市前鎮區中山二路2號15樓之7,0,核准設立,2020-04-01 02:36:38.997
85073088,和欣悅有限公司,高雄市岡山區本工六路46號,0,核准設立,2020-04-01 02:36:38.997
85073186,御陽事業有限公司,高雄市鳳山區濱山街1號3樓之8,0,核准設立,2020-04-01 02:36:38.997
85073221,影子計劃文創有限公司,高雄市仁武區京吉二路190號14樓,0,核准設立,2020-04-01 02:36:38.997
85073616,和慶煒科技有限公司,高雄市岡山區本工六路42號,0,核准設立,2020-04-01 02:36:38.997
85073643,欣鉉科技有限公司,高雄市新興區中正三路61號10樓之1、10樓之2、10樓之3、10樓之4、10樓之5,0,核准設立,2020-04-01 02:36:38.997
85074002,聯豐資訊實業有限公司,高雄市楠梓區德賢路283號12樓,0,核准設立,2020-04-01 02:36:38.997
85074066,千億科技資訊有限公司,高雄市美濃區博愛街81號,0,核准設立,2020-04-01 02:36:38.997
85074072,易享車有限公司,高雄市左營區重仁路253號12樓之2,0,核准設立,2020-04-01 02:36:38.997
85074360,益翊有限公司,高雄市鼓山區鼓山二路26之4號3樓,0,核准設立,2020-04-01 02:36:38.997
85074452,百旺數位整合有限公司,臺北市松山區南京東路5段2號3樓,0,核准設立,2020-04-01 02:36:39.26
85074734,跨鏈科技有限公司,臺北市松山區民生東路3段156號9樓,0,核准設立,2020-04-01 02:36:39.26
85074761,盛德好股份有限公司,臺北市中山區林森北路481號3樓之7,100000,核准設立,2020-04-01 02:36:39.26
